Id,CreationDate,uri
38495853,February 2013,http://dbpedia.org/resource/Caroline_Wilkinson
38252803,January 2013,http://dbpedia.org/resource/Michael_Noone
38326292,January 2013,http://dbpedia.org/resource/Paul_A._MacDonald
38583881,February 2013,http://dbpedia.org/resource/Dzeny
38554033,February 2013,http://dbpedia.org/resource/Susanne_Hilger
38399479,February 2013,http://dbpedia.org/resource/Teodor_Vasile
38266326,January 2013,http://dbpedia.org/resource/Th%C3%A9odore_Edme_Mionnet
38471288,February 2013,http://dbpedia.org/resource/Yury_Iosifovich_Koval
38326804,January 2013,http://dbpedia.org/resource/Dimitris_Giarmenitis
38237334,January 2013,http://dbpedia.org/resource/Lennox_Samuel
38332554,January 2013,http://dbpedia.org/resource/Robert_Waldegrave
38364348,January 2013,http://dbpedia.org/resource/Lara_Piper
